team_name,week,player_name,player_position,player_team,lineup_position,player_status,player_injury,player_key,date,injury_value
Quaranteam,9,Calvin Ridley,WR,Atl,BN,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-02,
Quaranteam,10,Calvin Ridley,WR,Atl,BN,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-02,
Quaranteam,11,Calvin Ridley,WR,Atl,BN,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-02,
Quaranteam,12,Calvin Ridley,WR,Atl,BN,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-02,
Quaranteam,13,Calvin Ridley,WR,Atl,BN,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-02,
Here so I don’t get fined,1,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-01,2.0
Here so I don’t get fined,2,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-01,2.0
Here so I don’t get fined,3,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-01,2.0
Here so I don’t get fined,4,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-01,2.0
Here so I don’t get fined,5,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-01,2.0
Here so I don’t get fined,6,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-01,2.0
Here so I don’t get fined,7,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-01,2.0
Here so I don’t get fined,8,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-02,2.0
Here so I don’t get fined,9,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-02,2.0
Here so I don’t get fined,10,Lamar Jackson,QB,Bal,QB,Questionable,Ankle,406.p.31002,2022-01-02,2.0
Here so I don’t get fined,11,Lamar Jackson,QB,Bal,QB,Out,Ankle,406.p.31002,2022-01-02,4.0
Here so I don’t get fined,12,Lamar Jackson,QB,Bal,QB,Out,Ankle,406.p.31002,2022-01-02,4.0
Here so I don’t get fined,13,Lamar Jackson,QB,Bal,QB,Out,Ankle,406.p.31002,2022-01-02,4.0
Here so I don’t get fined,14,Lamar Jackson,QB,Bal,QB,Out,Ankle,406.p.31002,2022-01-02,4.0
Here so I don’t get fined,15,Lamar Jackson,QB,Bal,QB,Out,Ankle,406.p.31002,2022-01-02,4.0
Here so I don’t get fined,16,Lamar Jackson,QB,Bal,QB,Out,Ankle,406.p.31002,2022-01-02,4.0
Here so I don’t get fined,17,Lamar Jackson,QB,Bal,QB,Out,Ankle,406.p.31002,2022-01-03,4.0
3HeadedATK,1,Courtland Sutton,WR,Den,BN,Questionable,Illness,406.p.31010,2022-01-01,2.0
3HeadedATK,2,Courtland Sutton,WR,Den,BN,Questionable,Illness,406.p.31010,2022-01-01,2.0
3HeadedATK,3,Courtland Sutton,WR,Den,BN,Questionable,Illness,406.p.31010,2022-01-01,2.0
3HeadedATK,4,Courtland Sutton,WR,Den,BN,Questionable,Illness,406.p.31010,2022-01-01,2.0
3HeadedATK,5,Courtland Sutton,WR,Den,BN,Questionable,Illness,406.p.31010,2022-01-01,2.0
3HeadedATK,6,Courtland Sutton,WR,Den,W/R/T,Questionable,Illness,406.p.31010,2022-01-01,2.0
3HeadedATK,7,Courtland Sutton,WR,Den,W/R/T,Questionable,Illness,406.p.31010,2022-01-01,2.0
3HeadedATK,8,Courtland Sutton,WR,Den,BN,Questionable,Illness,406.p.31010,2022-01-02,2.0
3HeadedATK,9,Courtland Sutton,WR,Den,W/R/T,Questionable,Illness,406.p.31010,2022-01-02,2.0
3HeadedATK,10,Courtland Sutton,WR,Den,W/R/T,Questionable,Illness,406.p.31010,2022-01-02,2.0
3HeadedATK,11,Courtland Sutton,WR,Den,BN,Questionable,Illness,406.p.31010,2022-01-02,2.0
3HeadedATK,12,Courtland Sutton,WR,Den,BN,Questionable,Illness,406.p.31010,2022-01-02,2.0
3HeadedATK,13,Courtland Sutton,WR,Den,W/R/T,Questionable,Illness,406.p.31010,2022-01-02,2.0
3HeadedATK,14,Courtland Sutton,WR,Den,BN,Questionable,Illness,406.p.31010,2022-01-02,2.0
SMAK'D PRESCOTT,17,Dallas Goedert,TE,Phi,BN,Out,COVID-19,406.p.31019,2022-01-03,4.0
3HeadedATK,2,DJ Chark Jr.,WR,Jax,BN,Injured Reserve,Leg,406.p.31031,2022-01-01,5.0
3HeadedATK,3,DJ Chark Jr.,WR,Jax,BN,Injured Reserve,Leg,406.p.31031,2022-01-01,5.0
3HeadedATK,4,DJ Chark Jr.,WR,Jax,BN,Injured Reserve,Leg,406.p.31031,2022-01-01,5.0
3HeadedATK,5,DJ Chark Jr.,WR,Jax,BN,Injured Reserve,Leg,406.p.31031,2022-01-01,5.0
3HeadedATK,6,DJ Chark Jr.,WR,Jax,BN,Injured Reserve,Leg,406.p.31031,2022-01-01,5.0
3HeadedATK,7,DJ Chark Jr.,WR,Jax,BN,Injured Reserve,Leg,406.p.31031,2022-01-01,5.0
3HeadedATK,8,DJ Chark Jr.,WR,Jax,BN,Injured Reserve,Leg,406.p.31031,2022-01-02,5.0
3HeadedATK,9,DJ Chark Jr.,WR,Jax,BN,Injured Reserve,Leg,406.p.31031,2022-01-02,5.0
3HeadedATK,10,DJ Chark Jr.,WR,Jax,BN,Injured Reserve,Leg,406.p.31031,2022-01-02,5.0
FreshPrinceOfHelaire,17,Michael Gallup,WR,Dal,W/R/T,Out,Knee,406.p.31051,2022-01-03,4.0
Didondada,1,Gus Edwards,RB,Bal,W/R/T,Injured Reserve,Knee,406.p.31424,2022-01-01,5.0
Didondada,2,Gus Edwards,RB,Bal,W/R/T,Injured Reserve,Knee,406.p.31424,2022-01-01,5.0
Didondada,3,Gus Edwards,RB,Bal,W/R/T,Injured Reserve,Knee,406.p.31424,2022-01-01,5.0
Didondada,4,Gus Edwards,RB,Bal,W/R/T,Injured Reserve,Knee,406.p.31424,2022-01-01,5.0
Didondada,5,Gus Edwards,RB,Bal,W/R/T,Injured Reserve,Knee,406.p.31424,2022-01-01,5.0
Didondada,6,Gus Edwards,RB,Bal,W/R/T,Injured Reserve,Knee,406.p.31424,2022-01-01,5.0
Didondada,7,Gus Edwards,RB,Bal,W/R/T,Injured Reserve,Knee,406.p.31424,2022-01-01,5.0
Quaranteam,1,T.J. Hockenson,TE,Det,TE,Injured Reserve,Hand,406.p.31840,2022-01-01,5.0
Quaranteam,2,T.J. Hockenson,TE,Det,TE,Injured Reserve,Hand,406.p.31840,2022-01-01,5.0
Quaranteam,3,T.J. Hockenson,TE,Det,TE,Injured Reserve,Hand,406.p.31840,2022-01-01,5.0
Quaranteam,4,T.J. Hockenson,TE,Det,TE,Injured Reserve,Hand,406.p.31840,2022-01-01,5.0
Quaranteam,5,T.J. Hockenson,TE,Det,TE,Injured Reserve,Hand,406.p.31840,2022-01-01,5.0
Quaranteam,6,T.J. Hockenson,TE,Det,TE,Injured Reserve,Hand,406.p.31840,2022-01-01,5.0
Quaranteam,7,T.J. Hockenson,TE,Det,TE,Injured Reserve,Hand,406.p.31840,2022-01-01,5.0
Quaranteam,8,T.J. Hockenson,TE,Det,TE,Injured Reserve,Hand,406.p.31840,2022-01-02,5.0
Quaranteam,9,T.J. Hockenson,TE,Det,BN,Injured Reserve,Hand,406.p.31840,2022-01-02,5.0
Quaranteam,10,T.J. Hockenson,TE,Det,BN,Injured Reserve,Hand,406.p.31840,2022-01-02,5.0
Quaranteam,11,T.J. Hockenson,TE,Det,BN,Injured Reserve,Hand,406.p.31840,2022-01-02,5.0
Quaranteam,12,T.J. Hockenson,TE,Det,BN,Injured Reserve,Hand,406.p.31840,2022-01-02,5.0
Quaranteam,13,T.J. Hockenson,TE,Det,BN,Injured Reserve,Hand,406.p.31840,2022-01-02,5.0
Quaranteam,14,T.J. Hockenson,TE,Det,BN,Injured Reserve,Hand,406.p.31840,2022-01-02,5.0
Quaranteam,4,Marquise Brown,WR,Bal,BN,Questionable,Illness,406.p.31857,2022-01-01,2.0
Quaranteam,5,Marquise Brown,WR,Bal,W/R/T,Questionable,Illness,406.p.31857,2022-01-01,2.0
Quaranteam,6,Marquise Brown,WR,Bal,W/R/T,Questionable,Illness,406.p.31857,2022-01-01,2.0
Quaranteam,7,Marquise Brown,WR,Bal,WR,Questionable,Illness,406.p.31857,2022-01-01,2.0
Quaranteam,8,Marquise Brown,WR,Bal,BN,Questionable,Illness,406.p.31857,2022-01-02,2.0
Quaranteam,9,Marquise Brown,WR,Bal,W/R/T,Questionable,Illness,406.p.31857,2022-01-02,2.0
Quaranteam,10,Marquise Brown,WR,Bal,W/R/T,Questionable,Illness,406.p.31857,2022-01-02,2.0
3HeadedATK,1,Irv Smith Jr.,TE,Min,BN,Injured Reserve,Knee,406.p.31882,2022-01-01,5.0
FreshPrinceOfHelaire,1,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-01,4.0
FreshPrinceOfHelaire,2,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-01,4.0
FreshPrinceOfHelaire,3,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-01,4.0
FreshPrinceOfHelaire,4,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-01,4.0
FreshPrinceOfHelaire,5,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-01,4.0
FreshPrinceOfHelaire,6,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-01,4.0
FreshPrinceOfHelaire,7,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-01,4.0
FreshPrinceOfHelaire,8,Miles Sanders,RB,Phi,BN,Out,Hand,406.p.31885,2022-01-02,4.0
FreshPrinceOfHelaire,9,Miles Sanders,RB,Phi,BN,Out,Hand,406.p.31885,2022-01-02,4.0
FreshPrinceOfHelaire,10,Miles Sanders,RB,Phi,BN,Out,Hand,406.p.31885,2022-01-02,4.0
FreshPrinceOfHelaire,11,Miles Sanders,RB,Phi,BN,Out,Hand,406.p.31885,2022-01-02,4.0
FreshPrinceOfHelaire,12,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-02,4.0
FreshPrinceOfHelaire,13,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-02,4.0
FreshPrinceOfHelaire,14,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-02,4.0
FreshPrinceOfHelaire,15,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-02,4.0
FreshPrinceOfHelaire,16,Miles Sanders,RB,Phi,W/R/T,Out,Hand,406.p.31885,2022-01-02,4.0
FreshPrinceOfHelaire,17,Miles Sanders,RB,Phi,BN,Out,Hand,406.p.31885,2022-01-03,4.0
FreshPrinceOfHelaire,1,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-01,5.0
FreshPrinceOfHelaire,2,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-01,5.0
FreshPrinceOfHelaire,3,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-01,5.0
FreshPrinceOfHelaire,4,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-01,5.0
FreshPrinceOfHelaire,5,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-01,5.0
FreshPrinceOfHelaire,6,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-01,5.0
FreshPrinceOfHelaire,7,Darrell Henderson Jr.,RB,LAR,RB,Injured Reserve,Knee,406.p.31902,2022-01-01,5.0
FreshPrinceOfHelaire,8,Darrell Henderson Jr.,RB,LAR,RB,Injured Reserve,Knee,406.p.31902,2022-01-02,5.0
FreshPrinceOfHelaire,9,Darrell Henderson Jr.,RB,LAR,RB,Injured Reserve,Knee,406.p.31902,2022-01-02,5.0
FreshPrinceOfHelaire,10,Darrell Henderson Jr.,RB,LAR,RB,Injured Reserve,Knee,406.p.31902,2022-01-02,5.0
FreshPrinceOfHelaire,11,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-02,5.0
FreshPrinceOfHelaire,12,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-02,5.0
FreshPrinceOfHelaire,13,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-02,5.0
FreshPrinceOfHelaire,14,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-02,5.0
FreshPrinceOfHelaire,15,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-02,5.0
FreshPrinceOfHelaire,16,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-02,5.0
FreshPrinceOfHelaire,17,Darrell Henderson Jr.,RB,LAR,BN,Injured Reserve,Knee,406.p.31902,2022-01-03,5.0
Didondada,1,Damien Harris,RB,NE,W/R/T,Questionable,Hamstring,406.p.31919,2022-01-01,2.0
Didondada,2,Damien Harris,RB,NE,W/R/T,Questionable,Hamstring,406.p.31919,2022-01-01,2.0
Didondada,3,Damien Harris,RB,NE,W/R/T,Questionable,Hamstring,406.p.31919,2022-01-01,2.0
Didondada,4,Damien Harris,RB,NE,W/R/T,Questionable,Hamstring,406.p.31919,2022-01-01,2.0
Didondada,5,Damien Harris,RB,NE,W/R/T,Questionable,Hamstring,406.p.31919,2022-01-01,2.0
Didondada,6,Damien Harris,RB,NE,W/R/T,Questionable,Hamstring,406.p.31919,2022-01-01,2.0
Didondada,7,Damien Harris,RB,NE,W/R/T,Questionable,Hamstring,406.p.31919,2022-01-01,2.0
Didondada,8,Damien Harris,RB,NE,RB,Questionable,Hamstring,406.p.31919,2022-01-02,2.0
Didondada,9,Damien Harris,RB,NE,RB,Questionable,Hamstring,406.p.31919,2022-01-02,2.0
Didondada,10,Damien Harris,RB,NE,RB,Questionable,Hamstring,406.p.31919,2022-01-02,2.0
Didondada,16,Damien Harris,RB,NE,BN,Questionable,Hamstring,406.p.31919,2022-01-02,2.0
Didondada,17,Damien Harris,RB,NE,RB,Questionable,Hamstring,406.p.31919,2022-01-03,2.0
Quaranteam,7,Jakobi Meyers,WR,NE,W/R/T,Questionable,Thigh,406.p.32231,2022-01-01,2.0
Quaranteam,8,Jakobi Meyers,WR,NE,W/R/T,Questionable,Thigh,406.p.32231,2022-01-02,2.0
Quaranteam,9,Jakobi Meyers,WR,NE,BN,Questionable,Thigh,406.p.32231,2022-01-02,2.0
Quaranteam,10,Jakobi Meyers,WR,NE,BN,Questionable,Thigh,406.p.32231,2022-01-02,2.0
FreshPrinceOfHelaire,1,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-01,4.0
FreshPrinceOfHelaire,2,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-01,4.0
FreshPrinceOfHelaire,3,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-01,4.0
FreshPrinceOfHelaire,4,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-01,4.0
FreshPrinceOfHelaire,5,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-01,4.0
FreshPrinceOfHelaire,6,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-01,4.0
FreshPrinceOfHelaire,7,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-01,4.0
FreshPrinceOfHelaire,8,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-02,4.0
FreshPrinceOfHelaire,9,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-02,4.0
FreshPrinceOfHelaire,10,Jerry Jeudy,WR,Den,W/R/T,Out,COVID-19,406.p.32685,2022-01-02,4.0
FreshPrinceOfHelaire,11,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-02,4.0
FreshPrinceOfHelaire,12,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-02,4.0
FreshPrinceOfHelaire,13,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-02,4.0
FreshPrinceOfHelaire,14,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-02,4.0
FreshPrinceOfHelaire,15,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-02,4.0
FreshPrinceOfHelaire,16,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-02,4.0
FreshPrinceOfHelaire,17,Jerry Jeudy,WR,Den,BN,Out,COVID-19,406.p.32685,2022-01-03,4.0
Didondada,1,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-01,4.0
Didondada,2,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-01,4.0
Didondada,3,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-01,4.0
Didondada,4,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-01,4.0
Didondada,5,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-01,4.0
Didondada,6,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-01,4.0
Didondada,7,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-01,4.0
Didondada,8,Clyde Edwards-Helaire,RB,KC,BN,Out,Clavicle,406.p.32702,2022-01-02,4.0
Didondada,9,Clyde Edwards-Helaire,RB,KC,BN,Out,Clavicle,406.p.32702,2022-01-02,4.0
Didondada,10,Clyde Edwards-Helaire,RB,KC,BN,Out,Clavicle,406.p.32702,2022-01-02,4.0
Obi 'Quon Kenobi,11,Clyde Edwards-Helaire,RB,KC,BN,Out,Clavicle,406.p.32702,2022-01-02,4.0
Obi 'Quon Kenobi,12,Clyde Edwards-Helaire,RB,KC,BN,Out,Clavicle,406.p.32702,2022-01-02,4.0
Obi 'Quon Kenobi,13,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-02,4.0
Obi 'Quon Kenobi,14,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-02,4.0
Obi 'Quon Kenobi,15,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-02,4.0
Obi 'Quon Kenobi,16,Clyde Edwards-Helaire,RB,KC,RB,Out,Clavicle,406.p.32702,2022-01-02,4.0
Obi 'Quon Kenobi,17,Clyde Edwards-Helaire,RB,KC,BN,Out,Clavicle,406.p.32702,2022-01-03,4.0
FreshPrinceOfHelaire,1,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-01,4.0
FreshPrinceOfHelaire,2,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-01,4.0
FreshPrinceOfHelaire,3,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-01,4.0
FreshPrinceOfHelaire,4,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-01,4.0
FreshPrinceOfHelaire,5,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-01,4.0
FreshPrinceOfHelaire,6,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-01,4.0
FreshPrinceOfHelaire,7,Antonio Gibson,RB,Was,BN,Out,COVID-19,406.p.32736,2022-01-01,4.0
FreshPrinceOfHelaire,8,Antonio Gibson,RB,Was,BN,Out,COVID-19,406.p.32736,2022-01-02,4.0
FreshPrinceOfHelaire,9,Antonio Gibson,RB,Was,BN,Out,COVID-19,406.p.32736,2022-01-02,4.0
FreshPrinceOfHelaire,10,Antonio Gibson,RB,Was,BN,Out,COVID-19,406.p.32736,2022-01-02,4.0
FreshPrinceOfHelaire,11,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-02,4.0
FreshPrinceOfHelaire,12,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-02,4.0
FreshPrinceOfHelaire,13,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-02,4.0
FreshPrinceOfHelaire,14,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-02,4.0
FreshPrinceOfHelaire,15,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-02,4.0
FreshPrinceOfHelaire,16,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-02,4.0
FreshPrinceOfHelaire,17,Antonio Gibson,RB,Was,RB,Out,COVID-19,406.p.32736,2022-01-03,4.0
FreshPrinceOfHelaire,1,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-01,5.0
FreshPrinceOfHelaire,2,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-01,5.0
FreshPrinceOfHelaire,3,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-01,5.0
FreshPrinceOfHelaire,4,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-01,5.0
FreshPrinceOfHelaire,5,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-01,5.0
FreshPrinceOfHelaire,6,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-01,5.0
FreshPrinceOfHelaire,7,James Robinson,RB,Jax,BN,Injured Reserve,Achilles,406.p.33138,2022-01-01,5.0
FreshPrinceOfHelaire,8,James Robinson,RB,Jax,BN,Injured Reserve,Achilles,406.p.33138,2022-01-02,5.0
FreshPrinceOfHelaire,9,James Robinson,RB,Jax,RB,Injured Reserve,Achilles,406.p.33138,2022-01-02,5.0
FreshPrinceOfHelaire,10,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-02,5.0
FreshPrinceOfHelaire,11,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-02,5.0
FreshPrinceOfHelaire,12,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-02,5.0
FreshPrinceOfHelaire,13,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-02,5.0
FreshPrinceOfHelaire,14,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-02,5.0
FreshPrinceOfHelaire,15,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-02,5.0
FreshPrinceOfHelaire,16,James Robinson,RB,Jax,W/R/T,Injured Reserve,Achilles,406.p.33138,2022-01-02,5.0
FreshPrinceOfHelaire,17,James Robinson,RB,Jax,BN,Injured Reserve,Achilles,406.p.33138,2022-01-03,5.0
SMAK'D PRESCOTT,1,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-01,5.0
SMAK'D PRESCOTT,2,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-01,5.0
SMAK'D PRESCOTT,3,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-01,5.0
SMAK'D PRESCOTT,4,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-01,5.0
SMAK'D PRESCOTT,5,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-01,5.0
SMAK'D PRESCOTT,6,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-01,5.0
SMAK'D PRESCOTT,7,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-01,5.0
SMAK'D PRESCOTT,8,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-02,5.0
SMAK'D PRESCOTT,9,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-02,5.0
SMAK'D PRESCOTT,10,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-02,5.0
SMAK'D PRESCOTT,11,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-02,5.0
SMAK'D PRESCOTT,12,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-02,5.0
SMAK'D PRESCOTT,13,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-02,5.0
SMAK'D PRESCOTT,14,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-02,5.0
SMAK'D PRESCOTT,15,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-02,5.0
SMAK'D PRESCOTT,16,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-02,5.0
SMAK'D PRESCOTT,17,Rodrigo Blankenship,K,Ind,K,Injured Reserve,Hip,406.p.33211,2022-01-03,5.0
Didondada,17,Kyle Pitts,TE,Atl,TE,Questionable,Hamstring,406.p.33392,2022-01-03,2.0
Didondada,1,Justin Fields,QB,Chi,BN,Questionable,Ankle,406.p.33399,2022-01-01,2.0
Didondada,2,Justin Fields,QB,Chi,BN,Questionable,Ankle,406.p.33399,2022-01-01,2.0
Didondada,3,Justin Fields,QB,Chi,BN,Questionable,Ankle,406.p.33399,2022-01-01,2.0
Didondada,4,Justin Fields,QB,Chi,BN,Questionable,Ankle,406.p.33399,2022-01-01,2.0
Didondada,5,Justin Fields,QB,Chi,BN,Questionable,Ankle,406.p.33399,2022-01-01,2.0
Didondada,6,Justin Fields,QB,Chi,BN,Questionable,Ankle,406.p.33399,2022-01-01,2.0
Didondada,7,Justin Fields,QB,Chi,BN,Questionable,Ankle,406.p.33399,2022-01-01,2.0
Quaranteam,14,Elijah Moore,WR,NYJ,WR,Out,COVID-19,406.p.33422,2022-01-02,4.0
Quaranteam,15,Elijah Moore,WR,NYJ,BN,Out,COVID-19,406.p.33422,2022-01-02,4.0
Quaranteam,16,Elijah Moore,WR,NYJ,BN,Out,COVID-19,406.p.33422,2022-01-02,4.0
Quaranteam,17,Elijah Moore,WR,NYJ,BN,Out,COVID-19,406.p.33422,2022-01-03,4.0
Zeke Virus,1,Javonte Williams,RB,Den,BN,Questionable,Knee,406.p.33423,2022-01-01,2.0
Zeke Virus,2,Javonte Williams,RB,Den,BN,Questionable,Knee,406.p.33423,2022-01-01,2.0
Zeke Virus,3,Javonte Williams,RB,Den,BN,Questionable,Knee,406.p.33423,2022-01-01,2.0
Zeke Virus,4,Javonte Williams,RB,Den,BN,Questionable,Knee,406.p.33423,2022-01-01,2.0
Zeke Virus,5,Javonte Williams,RB,Den,BN,Questionable,Knee,406.p.33423,2022-01-01,2.0
Zeke Virus,6,Javonte Williams,RB,Den,BN,Questionable,Knee,406.p.33423,2022-01-01,2.0
Zeke Virus,7,Javonte Williams,RB,Den,RB,Questionable,Knee,406.p.33423,2022-01-01,2.0
Zeke Virus,8,Javonte Williams,RB,Den,RB,Questionable,Knee,406.p.33423,2022-01-02,2.0
