team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
2 Gurleys 1 Kupp,1,Devin Singletary,RB,Buf,BN,8.2,414.p.31906
2 Gurleys 1 Kupp,1,Chris Godwin,WR,TB,BN,6.5,414.p.30197
2 Gurleys 1 Kupp,1,Melvin Gordon III,RB,Den,BN,7.2,414.p.28403
2 Gurleys 1 Kupp,1,Deshaun Watson,QB,Cle,BN,0.0,414.p.30125
2 Gurleys 1 Kupp,1,Kenny Pickett,QB,Pit,BN,0.0,414.p.33975
2 Gurleys 1 Kupp,1,Julio Jones,WR,TB,BN,11.6,414.p.24793
2 Gurleys 1 Kupp,1,Hunter Henry,TE,NE,BN,4.0,414.p.29269
2 Gurleys 1 Kupp,1,Tyler Bass,K,Buf,K,8.0,414.p.32858
2 Gurleys 1 Kupp,1,Tampa Bay,DEF,TB,DEF,13.0,414.p.100027
Hit Me With Your Prescott,1,Patrick Mahomes,QB,KC,QB,34.9,414.p.30123
Hit Me With Your Prescott,1,Marcus Mariota,QB,Atl,QB,19.8,414.p.28390
Hit Me With Your Prescott,1,Cooper Kupp,WR,LAR,WR,31.8,414.p.30182
Hit Me With Your Prescott,1,Courtland Sutton,WR,Den,WR,11.2,414.p.31010
Hit Me With Your Prescott,1,Najee Harris,RB,Pit,RB,10.6,414.p.33412
Hit Me With Your Prescott,1,Nick Chubb,RB,Cle,RB,15.3,414.p.31005
Hit Me With Your Prescott,1,Dalton Schultz,TE,Dal,TE,13.2,414.p.31107
Hit Me With Your Prescott,1,Leonard Fournette,RB,TB,W/R/T,15.7,414.p.30117
Hit Me With Your Prescott,1,Gabe Davis,WR,Buf,W/R/T,18.8,414.p.32798
Hit Me With Your Prescott,1,Cordarrelle Patterson,RB,Atl,BN,22.6,414.p.26652
Hit Me With Your Prescott,1,George Pickens,WR,Pit,BN,1.3,414.p.34007
Hit Me With Your Prescott,1,Kenneth Walker III,RB,Sea,BN,0.0,414.p.33996
Hit Me With Your Prescott,1,James Robinson,RB,Jax,BN,19.9,414.p.33138
Hit Me With Your Prescott,1,Chase Claypool,WR,Pit,BN,9.4,414.p.32719
Hit Me With Your Prescott,1,Malik Willis,QB,Ten,BN,0.0,414.p.34042
Hit Me With Your Prescott,1,Rachaad White,RB,TB,BN,4.1,414.p.34047
Hit Me With Your Prescott,1,Justin Tucker,K,Bal,K,6.0,414.p.26534
Hit Me With Your Prescott,1,Buffalo,DEF,Buf,DEF,17.0,414.p.100002
Mac & Chase,1,Trey Lance,QB,SF,QB,10.96,414.p.33391
Mac & Chase,1,Matt Ryan,QB,Ind,QB,16.28,414.p.8780
Mac & Chase,1,Ja'Marr Chase,WR,Cin,WR,28.9,414.p.33393
Mac & Chase,1,Michael Pittman Jr.,WR,Ind,WR,27.1,414.p.32704
Mac & Chase,1,Derrick Henry,RB,Ten,RB,8.2,414.p.29279
Mac & Chase,1,D'Andre Swift,RB,Det,RB,26.5,414.p.32705
Mac & Chase,1,Mark Andrews,TE,Bal,TE,10.2,414.p.31056
Mac & Chase,1,Travis Etienne Jr.,RB,Jax,W/R/T,8.5,414.p.33413
Mac & Chase,1,AJ Dillon,RB,GB,W/R/T,20.1,414.p.32732
Mac & Chase,1,Brandon Aiyuk,WR,SF,BN,6.7,414.p.32695
Mac & Chase,1,Darnell Mooney,WR,Chi,BN,1.8,414.p.32843
Mac & Chase,1,Daniel Jones,QB,NYG,BN,17.02,414.p.31838
Mac & Chase,1,Jamaal Williams,RB,Det,BN,16.0,414.p.30247
Mac & Chase,1,Davis Mills,QB,Hou,BN,15.5,414.p.33455
Mac & Chase,1,Gerald Everett,TE,LAC,BN,14.4,414.p.30157
Mac & Chase,1,Joshua Palmer,WR,LAC,BN,3.9,414.p.33465
Mac & Chase,1,Nick Folk,K,NE,K,1.0,414.p.8432
Mac & Chase,1,Denver,DEF,Den,DEF,5.0,414.p.100007
Mac & Chase,1,Zach Wilson,QB,NYJ,IR,0.0,414.p.33390
St. Louis Football Team,5,Justin Herbert,QB,LAC,QB,14.42,414.p.32676
St. Louis Football Team,5,Jared Goff,QB,Det,QB,6.86,414.p.29235
St. Louis Football Team,5,CeeDee Lamb,WR,Dal,WR,10.3,414.p.32687
St. Louis Football Team,5,Michael Pittman Jr.,WR,Ind,WR,10.9,414.p.32704
St. Louis Football Team,5,Saquon Barkley,RB,NYG,RB,19.6,414.p.30972
St. Louis Football Team,5,J.K. Dobbins,RB,Bal,RB,4.4,414.p.32725
St. Louis Football Team,5,Dallas Goedert,TE,Phi,TE,17.5,414.p.31019
St. Louis Football Team,5,Dameon Pierce,RB,Hou,W/R/T,20.3,414.p.34063
St. Louis Football Team,5,Chris Olave,WR,NO,W/R/T,15.4,414.p.33966
St. Louis Football Team,5,Allen Lazard,WR,GB,BN,13.5,414.p.31268
St. Louis Football Team,5,Rashaad Penny,RB,Sea,BN,5.4,414.p.30997
St. Louis Football Team,5,DJ Moore,WR,Car,BN,10.7,414.p.30994
St. Louis Football Team,5,Noah Brown,WR,Dal,BN,1.5,414.p.30352
St. Louis Football Team,5,Baker Mayfield,QB,Car,BN,7.6,414.p.30971
St. Louis Football Team,5,Carson Wentz,QB,Was,BN,22.86,414.p.29236
St. Louis Football Team,5,Younghoe Koo,K,Atl,K,1.0,414.p.30426
St. Louis Football Team,5,San Francisco,DEF,SF,DEF,15.0,414.p.100025
St. Louis Football Team,5,Philadelphia,DEF,Phi,BN,4.0,414.p.100021
St. Louis Football Team,5,Jameson Williams,WR,Det,IR,0.0,414.p.33967
St. Louis Football Team,5,Brian Robinson Jr.,RB,Was,IR,2.2,414.p.34054
Running Up That Hill,5,Jacoby Brissett,QB,Cle,QB,15.4,414.p.29325
Running Up That Hill,5,Cooper Rush,QB,Dal,QB,3.98,414.p.30788
Running Up That Hill,5,Davante Adams,WR,LV,WR,27.4,414.p.27581
Running Up That Hill,5,Tyreek Hill,WR,Mia,WR,13.0,414.p.29399
Running Up That Hill,5,Chase Edmonds,RB,Mia,RB,0.1,414.p.31104
Running Up That Hill,5,Alvin Kamara,RB,NO,RB,23.4,414.p.30180
Running Up That Hill,5,T.J. Hockenson,TE,Det,TE,1.6,414.p.31840
Running Up That Hill,5,Terry McLaurin,WR,Was,W/R/T,12.6,414.p.31908
Running Up That Hill,5,Adam Thielen,WR,Min,W/R/T,6.7,414.p.27277
Running Up That Hill,5,Matthew Stafford,QB,LAR,BN,11.32,414.p.9265
Running Up That Hill,5,Michael Carter,RB,NYJ,BN,17.3,414.p.33495
Running Up That Hill,5,Justin Fields,QB,Chi,BN,17.02,414.p.33399
Running Up That Hill,5,Rex Burkhead,RB,Hou,BN,4.8,414.p.26813
Running Up That Hill,5,Garrett Wilson,WR,NYJ,BN,5.7,414.p.33965
Running Up That Hill,5,Hayden Hurst,TE,Cin,BN,17.3,414.p.30995
Running Up That Hill,5,Tyler Allgeier,RB,Atl,BN,4.5,414.p.34107
Running Up That Hill,5,Evan McPherson,K,Cin,K,6.0,414.p.33537
Running Up That Hill,5,New Orleans,DEF,NO,DEF,4.0,414.p.100018
Running Up That Hill,5,Michael Thomas,WR,NO,IR,0.0,414.p.29281
AndysTeamThatDoesNotInspireAwe,5,Tom Brady,QB,TB,QB,19.74,414.p.5228
AndysTeamThatDoesNotInspireAwe,5,Aaron Rodgers,QB,GB,QB,16.88,414.p.7200
AndysTeamThatDoesNotInspireAwe,5,Stefon Diggs,WR,Buf,WR,24.2,414.p.28534
AndysTeamThatDoesNotInspireAwe,5,Amon-Ra St. Brown,WR,Det,WR,5.8,414.p.33500
AndysTeamThatDoesNotInspireAwe,5,Kareem Hunt,RB,Cle,RB,14.7,414.p.30199
AndysTeamThatDoesNotInspireAwe,5,Nyheim Hines,RB,Ind,RB,1.8,414.p.31074
AndysTeamThatDoesNotInspireAwe,5,Tyler Higbee,TE,LAR,TE,11.6,414.p.29344
AndysTeamThatDoesNotInspireAwe,5,Rhamondre Stevenson,RB,NE,W/R/T,19.5,414.p.33508
AndysTeamThatDoesNotInspireAwe,5,Hunter Renfrow,WR,LV,W/R/T,6.5,414.p.31981
AndysTeamThatDoesNotInspireAwe,5,Jonathan Taylor,RB,Ind,BN,0.0,414.p.32711
AndysTeamThatDoesNotInspireAwe,5,Diontae Johnson,WR,Pit,BN,11.0,414.p.31898
AndysTeamThatDoesNotInspireAwe,5,Drake London,WR,Atl,BN,7.5,414.p.33963
AndysTeamThatDoesNotInspireAwe,5,Derek Carr,QB,LV,BN,17.94,414.p.27564
AndysTeamThatDoesNotInspireAwe,5,Taysom Hill,"QB,TE",NO,BN,34.08,414.p.30614
AndysTeamThatDoesNotInspireAwe,5,Damien Harris,RB,NE,BN,2.2,414.p.31919
AndysTeamThatDoesNotInspireAwe,5,Kadarius Toney,WR,NYG,BN,0.0,414.p.33408
AndysTeamThatDoesNotInspireAwe,5,Ryan Succop,K,TB,K,8.0,414.p.9520
AndysTeamThatDoesNotInspireAwe,5,Green Bay,DEF,GB,DEF,3.0,414.p.100009
Lil Uzi Hurts,5,Lamar Jackson,QB,Bal,QB,15.76,414.p.31002
Lil Uzi Hurts,5,Jimmy Garoppolo,QB,SF,QB,18.02,414.p.27590
Lil Uzi Hurts,5,A.J. Brown,WR,Phi,WR,6.2,414.p.31883
Lil Uzi Hurts,5,Mike Williams,WR,LAC,WR,23.4,414.p.30120
Lil Uzi Hurts,5,Christian McCaffrey,RB,Car,RB,23.4,414.p.30121
Lil Uzi Hurts,5,Joe Mixon,RB,Cin,RB,11.8,414.p.30161
Lil Uzi Hurts,5,Pat Freiermuth,TE,Pit,TE,3.2,414.p.33443
Lil Uzi Hurts,5,Clyde Edwards-Helaire,RB,KC,W/R/T,6.5,414.p.32702
Lil Uzi Hurts,5,Marquise Brown,WR,Ari,W/R/T,21.8,414.p.31857
Lil Uzi Hurts,5,Kyle Pitts,TE,Atl,BN,0.0,414.p.33392
Lil Uzi Hurts,5,DK Metcalf,WR,Sea,BN,17.8,414.p.31896
Lil Uzi Hurts,5,Darrell Henderson Jr.,RB,LAR,BN,7.0,414.p.31902
Lil Uzi Hurts,5,Jameis Winston,QB,NO,BN,0.0,414.p.28389
Lil Uzi Hurts,5,Robert Woods,WR,Ten,BN,7.7,414.p.26664
Lil Uzi Hurts,5,Treylon Burks,WR,Ten,BN,0.0,414.p.33973
Lil Uzi Hurts,5,Jahan Dotson,WR,Was,BN,0.0,414.p.33971
Lil Uzi Hurts,5,Daniel Carlson,K,LV,K,16.0,414.p.31137
Lil Uzi Hurts,5,Jacksonville,DEF,Jax,DEF,5.0,414.p.100030
Djeango,5,Kyler Murray,QB,Ari,QB,17.2,414.p.31833
Djeango,5,Russell Wilson,QB,Den,QB,11.16,414.p.25785
Djeango,5,Justin Jefferson,WR,Min,WR,30.32,414.p.32692
Djeango,5,DeVonta Smith,WR,Phi,WR,18.7,414.p.33398
Djeango,5,Miles Sanders,RB,Phi,RB,8.4,414.p.31885
Djeango,5,Jeff Wilson Jr.,RB,SF,RB,20.2,414.p.31394
Djeango,5,Darren Waller,TE,LV,TE,0.0,414.p.28592
Djeango,5,Khalil Herbert,RB,Chi,W/R/T,1.1,414.p.33605
Djeango,5,Breece Hall,RB,NYJ,W/R/T,27.7,414.p.33991
Djeango,5,Elijah Moore,WR,NYJ,BN,2.1,414.p.33422
Djeango,5,Amari Cooper,WR,Cle,BN,20.6,414.p.28392
Djeango,5,Tyler Lockett,WR,Sea,BN,27.4,414.p.28457
Djeango,5,Geno Smith,QB,Sea,BN,24.02,414.p.26662
Djeango,5,Jerry Jeudy,WR,Den,BN,8.3,414.p.32685
Djeango,5,Cam Akers,RB,LAR,BN,3.3,414.p.32722
Djeango,5,Justice Hill,RB,Bal,BN,0.0,414.p.31945
Djeango,5,Matt Gay,K,LAR,K,4.0,414.p.31977
Djeango,5,Los Angeles,DEF,LAR,DEF,4.0,414.p.100014
Christopher's Perfect Team,5,Kirk Cousins,QB,Min,QB,23.24,414.p.25812
Christopher's Perfect Team,5,Teddy Bridgewater,QB,Mia,QB,0.0,414.p.27560
Christopher's Perfect Team,5,Jaylen Waddle,WR,Mia,WR,5.3,414.p.33394
Christopher's Perfect Team,5,Christian Kirk,WR,Jax,WR,2.1,414.p.31017
Christopher's Perfect Team,5,Austin Ekeler,RB,LAC,RB,35.9,414.p.30423
Christopher's Perfect Team,5,David Montgomery,RB,Chi,RB,18.2,414.p.31905
Christopher's Perfect Team,5,George Kittle,TE,SF,TE,7.7,414.p.30259
Christopher's Perfect Team,5,Mike Evans,WR,TB,W/R/T,12.1,414.p.27535
Christopher's Perfect Team,5,Tony Pollard,RB,Dal,W/R/T,14.6,414.p.31960
Christopher's Perfect Team,5,Mac Jones,QB,NE,BN,0.0,414.p.33403
Christopher's Perfect Team,5,Tua Tagovailoa,QB,Mia,BN,0.0,414.p.32675
Christopher's Perfect Team,5,Zach Ertz,TE,Ari,BN,10.8,414.p.26658
Christopher's Perfect Team,5,Allen Robinson II,WR,LAR,BN,4.2,414.p.27589
Christopher's Perfect Team,5,Odell Beckham Jr.,WR,LAR,BN,0.0,414.p.27540
Christopher's Perfect Team,5,Skyy Moore,WR,KC,BN,3.5,414.p.34009
Christopher's Perfect Team,5,Michael Gallup,WR,Dal,BN,8.4,414.p.31051
Christopher's Perfect Team,5,Brandon McManus,K,Den,K,11.0,414.p.27120
Christopher's Perfect Team,5,Baltimore,DEF,Bal,DEF,6.0,414.p.100033
Toney! Toni! Toné!,5,Joe Burrow,QB,Cin,QB,18.28,414.p.32671
Toney! Toni! Toné!,5,Trevor Lawrence,QB,Jax,QB,12.34,414.p.33389
Toney! Toni! Toné!,5,Deebo Samuel,WR,SF,WR,11.2,414.p.31868
Toney! Toni! Toné!,5,Tee Higgins,WR,Cin,WR,0.0,414.p.32703
Toney! Toni! Toné!,5,Aaron Jones,RB,GB,RB,10.0,414.p.30295
Toney! Toni! Toné!,5,Dalvin Cook,RB,Min,RB,26.1,414.p.30154
Toney! Toni! Toné!,5,Tyler Conklin,TE,NYJ,TE,0.0,414.p.31127
Toney! Toni! Toné!,5,Romeo Doubs,WR,GB,W/R/T,5.9,414.p.34088
Toney! Toni! Toné!,5,James Conner,RB,Ari,W/R/T,7.3,414.p.30218
Toney! Toni! Toné!,5,Raheem Mostert,RB,Mia,BN,19.2,414.p.28654
Toney! Toni! Toné!,5,JuJu Smith-Schuster,WR,KC,BN,6.3,414.p.30175
Toney! Toni! Toné!,5,DeAndre Hopkins,WR,Ari,BN,0.0,414.p.26650
Toney! Toni! Toné!,5,George Pickens,WR,Pit,BN,14.3,414.p.34007
Toney! Toni! Toné!,5,Alexander Mattison,RB,Min,BN,7.0,414.p.31934
Toney! Toni! Toné!,5,Mike Boone,RB,Den,BN,11.5,414.p.31228
Toney! Toni! Toné!,5,Greg Joseph,K,Min,K,3.0,414.p.31538
Toney! Toni! Toné!,5,Minnesota,DEF,Min,DEF,4.0,414.p.100016
Toney! Toni! Toné!,5,Rashod Bateman,WR,Bal,IR,0.0,414.p.33415
Toney! Toni! Toné!,5,Damien Williams,RB,Atl,IR,0.0,414.p.28115
2 Gurleys 1 Kupp,5,Josh Allen,QB,Buf,QB,36.16,414.p.30977
2 Gurleys 1 Kupp,5,Jalen Hurts,QB,Phi,QB,27.66,414.p.32723
2 Gurleys 1 Kupp,5,Brandin Cooks,WR,Hou,WR,6.0,414.p.27548
2 Gurleys 1 Kupp,5,Chris Godwin,WR,TB,WR,12.3,414.p.30197
2 Gurleys 1 Kupp,5,Josh Jacobs,RB,LV,RB,30.3,414.p.31856
2 Gurleys 1 Kupp,5,Melvin Gordon III,RB,Den,RB,13.3,414.p.28403
2 Gurleys 1 Kupp,5,Travis Kelce,TE,KC,TE,33.5,414.p.26686
2 Gurleys 1 Kupp,5,Curtis Samuel,WR,Was,W/R/T,12.2,414.p.30153
2 Gurleys 1 Kupp,5,Devin Singletary,RB,Buf,W/R/T,5.6,414.p.31906
2 Gurleys 1 Kupp,5,Antonio Gibson,RB,Was,BN,6.9,414.p.32736
2 Gurleys 1 Kupp,5,Ezekiel Elliott,RB,Dal,BN,7.8,414.p.29238
2 Gurleys 1 Kupp,5,Julio Jones,WR,TB,BN,0.0,414.p.24793
2 Gurleys 1 Kupp,5,Deshaun Watson,QB,Cle,BN,0.0,414.p.30125
2 Gurleys 1 Kupp,5,Kenny Pickett,QB,Pit,BN,13.08,414.p.33975
2 Gurleys 1 Kupp,5,David Njoku,TE,Cle,BN,14.8,414.p.30142
2 Gurleys 1 Kupp,5,Tyler Bass,K,Buf,K,8.0,414.p.32858
2 Gurleys 1 Kupp,5,Tampa Bay,DEF,TB,DEF,6.0,414.p.100027
2 Gurleys 1 Kupp,5,Dallas,DEF,Dal,BN,23.0,414.p.100006
2 Gurleys 1 Kupp,5,Keenan Allen,WR,LAC,IR,0.0,414.p.26699
2 Gurleys 1 Kupp,5,Elijah Mitchell,RB,SF,IR,0.0,414.p.33582
Hit Me With Your Prescott,5,Patrick Mahomes,QB,KC,QB,30.48,414.p.30123
Hit Me With Your Prescott,5,Ryan Tannehill,QB,Ten,QB,11.54,414.p.25718
Hit Me With Your Prescott,5,Cooper Kupp,WR,LAR,WR,25.9,414.p.30182
Hit Me With Your Prescott,5,Courtland Sutton,WR,Den,WR,12.4,414.p.31010
Hit Me With Your Prescott,5,Leonard Fournette,RB,TB,RB,35.9,414.p.30117
Hit Me With Your Prescott,5,Najee Harris,RB,Pit,RB,6.6,414.p.33412
Hit Me With Your Prescott,5,Robert Tonyan,TE,GB,TE,6.3,414.p.30777
Hit Me With Your Prescott,5,Nick Chubb,RB,Cle,W/R/T,25.4,414.p.31005
Hit Me With Your Prescott,5,James Robinson,RB,Jax,W/R/T,5.9,414.p.33138
Hit Me With Your Prescott,5,Marcus Mariota,QB,Atl,BN,17.98,414.p.28390
Hit Me With Your Prescott,5,Dalton Schultz,TE,Dal,BN,0.0,414.p.31107
Hit Me With Your Prescott,5,Chase Claypool,WR,Pit,BN,10.0,414.p.32719
Hit Me With Your Prescott,5,Gabe Davis,WR,Buf,BN,32.1,414.p.32798
Hit Me With Your Prescott,5,Malik Willis,QB,Ten,BN,0.0,414.p.34042
Hit Me With Your Prescott,5,Rachaad White,RB,TB,BN,7.2,414.p.34047
Hit Me With Your Prescott,5,Isiah Pacheco,RB,KC,BN,0.0,414.p.34207
Hit Me With Your Prescott,5,Justin Tucker,K,Bal,K,16.0,414.p.26534
Hit Me With Your Prescott,5,Buffalo,DEF,Buf,DEF,14.0,414.p.100002
Hit Me With Your Prescott,5,Cordarrelle Patterson,RB,Atl,IR,0.0,414.p.26652
Mac & Chase,5,Matt Ryan,QB,Ind,QB,8.14,414.p.8780
Mac & Chase,5,Zach Wilson,QB,NYJ,QB,14.6,414.p.33390
Mac & Chase,5,Ja'Marr Chase,WR,Cin,WR,12.0,414.p.33393
Mac & Chase,5,Brandon Aiyuk,WR,SF,WR,8.8,414.p.32695
Mac & Chase,5,Derrick Henry,RB,Ten,RB,27.2,414.p.29279
Mac & Chase,5,Jamaal Williams,RB,Det,RB,5.6,414.p.30247
Mac & Chase,5,Mark Andrews,TE,Bal,TE,22.9,414.p.31056
Mac & Chase,5,AJ Dillon,RB,GB,W/R/T,3.4,414.p.32732
Mac & Chase,5,Devin Duvernay,WR,Bal,W/R/T,12.8,414.p.32762
Mac & Chase,5,Travis Etienne Jr.,RB,Jax,BN,14.4,414.p.33413
Mac & Chase,5,D'Andre Swift,RB,Det,BN,0.0,414.p.32705
Mac & Chase,5,Davis Mills,QB,Hou,BN,5.8,414.p.33455
Mac & Chase,5,Daniel Jones,QB,NYG,BN,12.38,414.p.31838
Mac & Chase,5,Darnell Mooney,WR,Chi,BN,7.2,414.p.32843
Mac & Chase,5,Gerald Everett,TE,LAC,BN,1.2,414.p.30157
Mac & Chase,5,Dontrell Hilliard,RB,Ten,BN,12.3,414.p.31457
Mac & Chase,5,Cade York,K,Cle,K,4.0,414.p.34080
Mac & Chase,5,Kansas City,DEF,KC,DEF,1.0,414.p.100012
Mac & Chase,5,Dak Prescott,QB,Dal,IR,0.0,414.p.29369
St. Louis Football Team,2,Justin Herbert,QB,LAC,QB,24.46,414.p.32676
St. Louis Football Team,2,Jared Goff,QB,Det,QB,26.04,414.p.29235
St. Louis Football Team,2,CeeDee Lamb,WR,Dal,WR,15.1,414.p.32687
St. Louis Football Team,2,DJ Moore,WR,Car,WR,13.3,414.p.30994
St. Louis Football Team,2,Saquon Barkley,RB,NYG,RB,11.8,414.p.30972
St. Louis Football Team,2,Rashaad Penny,RB,Sea,RB,1.5,414.p.30997
St. Louis Football Team,2,Dallas Goedert,TE,Phi,TE,13.2,414.p.31019
St. Louis Football Team,2,Allen Lazard,WR,GB,W/R/T,9.3,414.p.31268
St. Louis Football Team,2,Robbie Anderson,WR,Car,W/R/T,4.2,414.p.29785
St. Louis Football Team,2,J.K. Dobbins,RB,Bal,BN,0.0,414.p.32725
St. Louis Football Team,2,Chris Olave,WR,NO,BN,11.0,414.p.33966
St. Louis Football Team,2,Dameon Pierce,RB,Hou,BN,8.7,414.p.34063
St. Louis Football Team,2,Baker Mayfield,QB,Car,BN,13.3,414.p.30971
St. Louis Football Team,2,Albert Okwuegbunam,TE,Den,BN,0.0,414.p.32788
St. Louis Football Team,2,Carson Wentz,QB,Was,BN,28.78,414.p.29236
St. Louis Football Team,2,Dustin Hopkins,K,LAC,K,6.0,414.p.26800
St. Louis Football Team,2,Harrison Butker,K,KC,BN,0.0,414.p.30346
St. Louis Football Team,2,San Francisco,DEF,SF,DEF,15.0,414.p.100025
St. Louis Football Team,2,Dak Prescott,QB,Dal,IR,0.0,414.p.29369
St. Louis Football Team,2,Brian Robinson Jr.,RB,Was,IR,0.0,414.p.34054
Running Up That Hill,2,Matthew Stafford,QB,LAR,QB,20.88,414.p.9265
Running Up That Hill,2,Justin Fields,QB,Chi,QB,9.8,414.p.33399
Running Up That Hill,2,Davante Adams,WR,LV,WR,9.2,414.p.27581
Running Up That Hill,2,Tyreek Hill,WR,Mia,WR,42.0,414.p.29399
Running Up That Hill,2,Chase Edmonds,RB,Mia,RB,5.1,414.p.31104
Running Up That Hill,2,Michael Carter,RB,NYJ,RB,10.0,414.p.33495
Running Up That Hill,2,T.J. Hockenson,TE,Det,TE,5.6,414.p.31840
Running Up That Hill,2,Terry McLaurin,WR,Was,W/R/T,12.2,414.p.31908
Running Up That Hill,2,Michael Thomas,WR,NO,W/R/T,18.5,414.p.29281
Running Up That Hill,2,Alvin Kamara,RB,NO,BN,0.0,414.p.30180
Running Up That Hill,2,Adam Thielen,WR,Min,BN,9.2,414.p.27277
Running Up That Hill,2,Mitch Trubisky,QB,Pit,BN,12.42,414.p.30115
Running Up That Hill,2,Cole Kmet,TE,Chi,BN,0.0,414.p.32713
Running Up That Hill,2,DeVante Parker,WR,NE,BN,0.0,414.p.28402
Running Up That Hill,2,DJ Chark Jr.,WR,Det,BN,0.0,414.p.31031
Running Up That Hill,2,Rex Burkhead,RB,Hou,BN,2.9,414.p.26813
Running Up That Hill,2,Evan McPherson,K,Cin,K,13.0,414.p.33537
Running Up That Hill,2,New Orleans,DEF,NO,DEF,4.0,414.p.100018
AndysTeamThatDoesNotInspireAwe,2,Tom Brady,QB,TB,QB,9.4,414.p.5228
AndysTeamThatDoesNotInspireAwe,2,Aaron Rodgers,QB,GB,QB,16.36,414.p.7200
AndysTeamThatDoesNotInspireAwe,2,Stefon Diggs,WR,Buf,WR,44.8,414.p.28534
AndysTeamThatDoesNotInspireAwe,2,Diontae Johnson,WR,Pit,WR,13.7,414.p.31898
AndysTeamThatDoesNotInspireAwe,2,Jonathan Taylor,RB,Ind,RB,7.3,414.p.32711
AndysTeamThatDoesNotInspireAwe,2,Kareem Hunt,RB,Cle,RB,9.4,414.p.30199
AndysTeamThatDoesNotInspireAwe,2,Taysom Hill,"QB,TE",NO,TE,1.4,414.p.30614
AndysTeamThatDoesNotInspireAwe,2,Amon-Ra St. Brown,WR,Det,W/R/T,39.4,414.p.33500
AndysTeamThatDoesNotInspireAwe,2,Hunter Renfrow,WR,LV,W/R/T,10.9,414.p.31981
AndysTeamThatDoesNotInspireAwe,2,Damien Harris,RB,NE,BN,16.7,414.p.31919
AndysTeamThatDoesNotInspireAwe,2,Rhamondre Stevenson,RB,NE,BN,6.1,414.p.33508
AndysTeamThatDoesNotInspireAwe,2,Derek Carr,QB,LV,BN,18.98,414.p.27564
AndysTeamThatDoesNotInspireAwe,2,Drake London,WR,Atl,BN,24.6,414.p.33963
AndysTeamThatDoesNotInspireAwe,2,Kadarius Toney,WR,NYG,BN,2.0,414.p.33408
AndysTeamThatDoesNotInspireAwe,2,Marquez Valdes-Scantling,WR,KC,BN,3.3,414.p.31144
AndysTeamThatDoesNotInspireAwe,2,Nyheim Hines,RB,Ind,BN,7.7,414.p.31074
AndysTeamThatDoesNotInspireAwe,2,Ryan Succop,K,TB,K,10.0,414.p.9520
AndysTeamThatDoesNotInspireAwe,2,Green Bay,DEF,GB,DEF,9.0,414.p.100009
Lil Uzi Hurts,2,Lamar Jackson,QB,Bal,QB,42.62,414.p.31002
Lil Uzi Hurts,2,Jameis Winston,QB,NO,QB,10.64,414.p.28389
Lil Uzi Hurts,2,A.J. Brown,WR,Phi,WR,11.9,414.p.31883
Lil Uzi Hurts,2,Mike Williams,WR,LAC,WR,25.3,414.p.30120
Lil Uzi Hurts,2,Christian McCaffrey,RB,Car,RB,16.8,414.p.30121
Lil Uzi Hurts,2,Joe Mixon,RB,Cin,RB,11.3,414.p.30161
Lil Uzi Hurts,2,Kyle Pitts,TE,Atl,TE,3.9,414.p.33392
Lil Uzi Hurts,2,Clyde Edwards-Helaire,RB,KC,W/R/T,15.8,414.p.32702
Lil Uzi Hurts,2,Darrell Henderson Jr.,RB,LAR,W/R/T,10.7,414.p.31902
Lil Uzi Hurts,2,Marquise Brown,WR,Ari,BN,12.8,414.p.31857
Lil Uzi Hurts,2,DK Metcalf,WR,Sea,BN,7.5,414.p.31896
Lil Uzi Hurts,2,Ryan Tannehill,QB,Ten,BN,2.88,414.p.25718
Lil Uzi Hurts,2,Robert Woods,WR,Ten,BN,7.9,414.p.26664
Lil Uzi Hurts,2,Treylon Burks,WR,Ten,BN,8.7,414.p.33973
Lil Uzi Hurts,2,Pat Freiermuth,TE,Pit,BN,12.2,414.p.33443
Lil Uzi Hurts,2,Jahan Dotson,WR,Was,BN,17.9,414.p.33971
Lil Uzi Hurts,2,Daniel Carlson,K,LV,K,13.0,414.p.31137
Lil Uzi Hurts,2,Cincinnati,DEF,Cin,DEF,4.0,414.p.100004
Djeango,2,Kyler Murray,QB,Ari,QB,26.88,414.p.31833
Djeango,2,Russell Wilson,QB,Den,QB,12.06,414.p.25785
Djeango,2,Justin Jefferson,WR,Min,WR,10.8,414.p.32692
Djeango,2,Jerry Jeudy,WR,Den,WR,2.2,414.p.32685
Djeango,2,Miles Sanders,RB,Phi,RB,11.6,414.p.31885
Djeango,2,Jeff Wilson Jr.,RB,SF,RB,12.3,414.p.31394
Djeango,2,Darren Waller,TE,LV,TE,17.0,414.p.28592
Djeango,2,Elijah Moore,WR,NYJ,W/R/T,6.5,414.p.33422
Djeango,2,Amari Cooper,WR,Cle,W/R/T,25.1,414.p.28392
Djeango,2,Cam Akers,RB,LAR,BN,8.2,414.p.32722
Djeango,2,DeVonta Smith,WR,Phi,BN,15.0,414.p.33398
Djeango,2,Tyler Lockett,WR,Sea,BN,19.7,414.p.28457
Djeango,2,Breece Hall,RB,NYJ,BN,13.0,414.p.33991
Djeango,2,Geno Smith,QB,Sea,BN,7.08,414.p.26662
Djeango,2,Jarvis Landry,WR,NO,BN,6.5,414.p.27591
Djeango,2,Khalil Herbert,RB,Chi,BN,5.1,414.p.33605
